File Name,Sort Key,Language,Age,Overall Score,Question Number,Exam Score,Answer Text,Idea Density
doc587.xml,TR31*0102*2000*01,Polish,16-20,34.0,1,4.2,"Dear Sir or Madam,
          I am writing in connection with the musical show I saw in your theatre a week ago.
          Although the show was supposed to be the London's newest and best musical show, I amwas rather disappointed with it. Firstly, I was really looking forward to seeing Danny Brook and Tina Truelove on the stage. However, you changed actors without informing the viewersaudience.
          As if this were not enough, the show was forty fiveforty-five minutes late. Your leaflet was rather misleading on this subject.
          According to your leaflet, tickets were supposed to be a bit cheaper, but I was refused being given a discount.
          On top of everything, the theatre restaurant was closed.
          You can imagine how disappointed I must bewas to spenthave such an imperfect evening. I demand a full refund or I will be forced to take this matermatter further.
          I look forward to receiving your prompt reply.
          Yours faithfully,",4.55
doc587.xml,TR31*0102*2000*01,Polish,16-20,34.0,4,5.1,"Recently, we have hadhad a very interesting discussion about how science and technology affects our lives. My life has also changed as a result of modern technology. Thanks to computers, phones, mobile phones, and the internetInternet I can communicate with other people faster than I was able to do before. My father is a sailor and I meetsee him only four times a year. But thanks to mobile phonephones I can contact him even if he is sailing in the Atlantic Ocean. I also enjoy shopping throughon the internetInternet. This way I don't have to do be queuing in shops and supermarkets and I can choose fashionable clothes. In the future I would love to be a doctor, especially a cardiologist. Nowadays, modern technology is used in medicine more often and it can minimise the risk of the death of the patients.
          However, I can see some disadvantages of technological progress. First of all, I spend too much time indoors playing on the computer or watching TV. I know that if I want to keep fit and stay healthy, I must take up some sport. Moreover, modern technology has made our environment more polluted. That's why we should abandonban cars from city centres, and closedclose down factories which produce too much sewagewaste. Although modern progress has made our life easier, it may be alsoalso be harmful. We should all be aware of these consequences of modern technology and use it considerablywisely.",12.95
doc59.xml,TR32*0100*2000*01,Spanish,16-20,30.0,1,3.3,"Dear Helen Ryan,
          I am writing to answer all the questions that you madeasked me in your last letter.
          First of all, I wanted to thank you for giving me the first prize in your competition. It is very important for me, because I have always wanted to travel to the U.S.A.
          I would be able to travel only in July because it is the only month when I don't have to go to school.
          I would prefer to stay in a tent because, as I hadhave never slept in a tent, it would be a new experience for me.
          The two activities that I choose are: basketball and climbing. I am a very good basketball player because I have been playing basketball since I was six years old. By the other sideOn the other hand, I have never climbed a mountain but I always wanted to do it.
          I wondered whichwhat kind of clothes I should take to the camp and I wanted to know how much money I should take.
          I look forward to knowing the datedates of the camp.
          Yours sincerely,",2.39
doc59.xml,TR32*0100*2000*01,Spanish,16-20,30.0,4,4.1,"Dear Kim,
          Thank you for your last letter. It was very interesting and I enjoyed reading it.
          As you know, I enjoyed helping at a pop concert last month. It was a very good experience and I am going to tell you all about it.
          First of all, I had to sell tickets for the concert in the street. As I sold all the tickets that the organisers gave me, I won a prize of ten pounds. Don't ask me how the concert was! Because during the concert I was working in the kitchen of the stadium bar, preparing sandwiches. I am angry because I couldn't watch the artists performing their songs.
          When the concert was finished, some friends and I went for a drink.
          It was a very important experience for me because I learnt all about the organisation of a pop concert.
          Looking forward to hearing from you.
          Yours,",6.56
doc591.xml,TR33*0100*2000*02,Polish,21-25,30.00,1,4.3,"Dear Mr Robertson
          My name is ... and I am a student representative. I am writing to you on behalf of my class concerning our trip to London.
          First of all I would like to thank you for organizing the programme. I read it and found it very good, speciallyespecially, the Science Museum and National Art Gallery as I am interested in arts.
          However, I have a great proposition for you. StudentsThe students in my class have recently seen an advertisement for the London Fashion and Leisure Show. I thingthink it is a great opportunity for us, as it is at the time of our being in London and is free of charge for students. GirlsThe girls shouldwould like to see the latest fashionfashions, new make-up and interesting hairstyles. BoysThe boys are interested in seeing leisure and sportswear.
          I would like to suggest a change in the programme by giving up shopping and going to the London Fashion and Leisure Show.
          I hope you will consider this proposition and I am looking forward to hearing formfrom you.
          Yours sincerely",6.87
doc591.xml,TR33*0100*2000*02,Polish,21-25,30.00,3,4.1,"THE HOME OF THE FUTURE
          Home is an important element in everybody's life. It gives you safety. I do not know people who would not want to have a home. We like our houses, that is why we are always trying to make itthem more comfortable and useful.
          I think The Home of the Futurethe home of the future will be bigger as we will need more room for usourselves, our belongings and interests. The construction will be more simple, whatwhich will give us a feeling of balance. More houses will have gardens, whatwhich will make us feel closer to the nature.
          Many people think that we will resign from a kitchen, which is a useless place, as we will spend most of the time at work and will eat outside. I do not think so. Because of computers, we will have the possibility of working at home, therefore, home will be a very important place worth paying attention to.
          Take care of your home, do not hesitate  in it and you will be very happy.",8.01
doc593.xml,TR34*0100*2000*01,Turkish,16-20,13.0,1,3.2,"At the beginingbeginningFirst of all I would like to thank you. Now I am going to give you some further informationsinformation: I would like to travel only in July because I am a student in Highhigh school and this is the most important year of my life. I am studying tofor the university entrance exams and I have to study until the end of June and then byat the end of June I will be havinghave the university entrance exam and after that, in July, I am going to be alright.
          I would prefer a tentstent because I have never staystayed in a tentstent before and I am wondering howwhat it is going to be like. And amongfrom these activities I am choosingwill choose basketball and swimming. Basketball: basketball because I am very good at it, swimming because I like to swim very much but I'm not a very good swimmer. And finally I would like to ask you some questions. My first question is about clothes; what kind of clothes do we need to take with us? andAnd Howhow much money do we need to take?
          Finally, what kind of wheatherweather is waiting for us?
          Thank you for Every thingeverything.
          YourYours sincerely
          Osman",5.34
doc594.xml,TR35*0102*2000*01,Turkish,16-20,37.0,1,5.3,"Dear Sir/Madam,
          I went to the Circle Theatre to see the musical show ""Over The Rainbow."""". Unfortunately, I had a very disappointing evening, because very little of what was offered in the advertisements was provided.
          Firstly, we were informed that Danny Brook was starring but a different actor was starring in the show and he was really disappointing. Secondly, in the advertisement it was writtensaidsaid that the show was to start at 19:30. However, it started at 20:15, almost an hour late. Thirdly, it was writtensaidsaid that discounts were available but we were again frustrated, seingseeing they were not available. Finally, although we were informed that the theatre restaurant would be open after the show, it was closed because the show had started late.
          As you can see, most of the offered activities in the advertisements were not provided. We did not have ""a perfect evening"" as it was writtensaidsaid, actually we had an evening full of the theatre's mistakes and were extremely disappointed. I supposethink it will be better for your theatre's reputation to give at least some of my money back.
          Yours Sincerelysincerelyfaithfully,",7.3
doc594.xml,TR35*0102*2000*01,Turkish,16-20,37.0,4,5.3,"MY LIFE AND MODERN TECHNOLOGY
          Here we are, in the 21st century... We live in a technologically well-developed world, having every opportunity for communication, education and entertainment. Almost everyone has televisions, computers and electronic devices. But how has modern technology changed our lives?
          If I were to talk about my own life, my speech would be simple: ""My electronic alarm-clockalarm clock wakes me up in the morning. I go to school by underground. When I come home, I cook my meal in the microwave. In my spare time, I watch television, play with my computer, or chat inon the internetInternet..."" There is no sentence without electronic devices. I wonder what I could do without them... I don't go out with my friends or read books. I have friends inon the internetInternet and can learn anything while surfing in it. I sometimes get bored or feel isolated, because I know I am living in a virtual world.
          When I look at my life, I can understand I am dependent on the machines. My daily life is programmed up to the virtual world I created. Modern technology has changed my life completely.",11.63
doc599.xml,TR36*0102*2000*02,Japanese,16-20,24.00,1,N/A,"Dear Ms. Jane Clark,
          I am writing to give my opinion about the International Arts Festival which was held on 21st and 22nd November.
          I went to the rock concert by U2 and to see the Chinese film ""Chung King Express"". Both of them were not only really enjoyable, but also reasonably-pricedreasonably priced. However, I feel that it would be even better if there were some improvement.
          First of all, it would be greaterbetter if there were more famous people who haveof various nationalities. Because, because most of them were from English speakingEnglish-speaking countrycountries this year. In addition, larger halls should be provided for concerts since a lot of people could not get tickets for those by big stars. Moreover, personally, I hope that the number of plays and films will increase. I think they are the nearest 'arts' in real life.
          I would be glad if you considerconsidered my suggestions.
          Yours sincerely,",8.69
doc599.xml,TR36*0102*2000*02,Japanese,16-20,24.00,2,N/A,"Money - hasn't it always been one of the most important problemproblems for students? Of course, you can't afford a luxualyluxury car and a large apartment unless you'veyou're born with a silver spoonyou're born with a silver spoon in your mouth. However, there are some good ways for you to earn enough money to enjoy yourself.
          How about working as a waiter or waitress? Not only it'sis it a simple job, but also you can enjoy working with manya lot of colleaguecolleagues at your age. It would be great fanfun to make friends outside your class or club.
          If you say that the wage is far from satisfactionsatisfactory, why don't you teach younger students as a private teacher. It's also a really popular job among university students because of the good salalysalary. If you are interested in teaching and responsible enough, you'll probably become an excellent teacher.
          Stop complaining about a lack of money and let's start working to have a new world. You'll find that your life is becoming more and more enjoyable!",7.18
doc6.xml,TR37*0100*2000*01,Polish,16-20,26.0,1,3.1,"DirDear Madam
          I'm writing to you in reply to your letter. I was really suprisedsurprised when I opened it. I look forwordforward to going to the Camp California in the USA. I would like to travel only in July because my family is going to visit me onin August and I will have to look after them. I prefer staying in tenstents to staying in log cabins. Because, because it remaindsreminds me of my childhood. I used to goinggo with my friends to thea camp, wichwhich was situededsituated onby athe seaside.
          We had always enjoyingenjoyed ourselves. Never had I gothad such a great time. From your'syour list of activities I choose sailing and climbing. I'm keen on sailing, it is my favourite sport. I find it very atractiveattractiveappealing. I have been sailing since my father had bought a boat in 1980, when I was only five years old. However, I have never taken part in any competitions connected with this sport. For me it is only a hobby. Last year I took up climbing and I want to carry on learning this sport.
          I would like to ask what kinds of clothes should II should take with me., and I wonder if prizesprices are high there.
          Yours faithfully
          Angelina",11.24
doc6.xml,TR37*0100*2000*01,Polish,16-20,26.0,3,3.2,"I used to like shopping, but recently I came across many disadvantagedisadvantages of this activity. Most people think that if they have got money they will buy everything what they want. It isn't true. NowdaysNowadays we have many big shopping centerscentres. We like them because everything is onin one place. The most suitable time for shopping is the weekandweekend when parents don't work and children haven't got a school. Because of that, shopping centerscentres are over crowdedovercrowded. You can't buy something in a peacfulpeaceful and calm athmospheratmosphere. In addition, in suchthis kind of shops prizesprices are very high, of course not all of them. However such centerscentres are very useful and necessary. IIn my opinion the worst thing which may happenedhappen is an extremlyextremely hughhugelong queuqueue tofor the changing room. It is really exhausting. Afterwards you are all in. Nevertheless sometimes shopping couldcan be enjoyable. If you bought something goregousgorgeous, you wouldwill be very happy. On balance I think that shopping should be a nice thing so if you haveare in a bad mood don't go shopping.",14.92
doc601.xml,TR38*0100*2000*02,Greek,16-20,35.00,1,5.1,"Dear Mr. Robertson
          First of all, I want to thank you in the name ofon behalf of the class for your goodexcellent organisation and programme, and Especiallyespecially for the fact that you are giving us some free time. We really appreciate this.
          However, we have seen an advertisement for the London Fashion and Leisure Show. The show is on Tuesday the 14th of March, from 10 oo to 19 oo o'clock10 to 7 o'clock in the Central Exhibition Hall. There will be shown the latest fashions aboutin leisure and sports wear, make upmake-up and hairstylesThe latest fashions in leisure and sports wear, make-up and hairstyles will be shown there.
          This is a great opportunity for us, because we haven't been ever beforeever before been into this kind of show. As well as this, the entrance for students is free.
          As you can see this is the best time to go there. We have some suggestions about how to change the programme. Instead of visiting the Science Museum on Tuesday we could go there on Wednesday afternoon and instead of going shopping on Tuesday afternoon we could maybe stop at some places during the sightseeing tour and buy there somethingsomething there.
          To sum up, this is a really great opportunity for us and I don't think that the changes are so big. I look forward to hearing from you.
          Yours sincerellysincerely",5.43
doc601.xml,TR38*0100*2000*02,Greek,16-20,35.00,2,5.1,"The manMan is a being that needneeds to live close to other human beings and to create a society around himhimself. As well as this he needs his own free space and privacy. This is also as important to him as friendship and family.
          In our society some people are treated like animals in the zoo by the press. Just, just because they are famous and well known to a high number of other people. The newspapers print everything about them. The yellow press is searching for every little bit of information they can get. The photographers are chasing these people, just to take a picture of them onto show how they eat or with whowhom thethey meatmeet. The photos will be onin tomorrow's press and so rumours are born.
          On the other hand thethese people have choosechosen to walk on this path. Everything in life has a price. The price for fame and money is the lostloss of privacy. First of all you have to give up something for gettingto get something else.
          However, the press shouldn't create rumours and hunt those people like animals. As well as this, the stars shouldn't complaintcomplain at any time about their fans and their lostloss of privacy. They wanted to be famous and thethey had knownknew the price beforebeforehand. The fans and the press are those who have made them rich and famous.",9.31
doc603.xml,TR39*0102*2000*01,German,16-20,32.0,1,4.1,"Dear Sir or Madam!
          I'm writing to you because of the musical show ""Over the rainbow"", wichwhich I visitedsaw on Friday the 16th of June in your theatre. There are several points I have to complain about wichwhich mademeant the evening was not nice at all.
          At firstFirst the show started much later than it was written outadvertised. Instead of half past seven the show startetstarted at quarter past eight. I couldn't go to haveget aany refreshment because offor two reasons, the first one is that there was no information about how much timelong the start of the show iswas going to be late by. The second reason is that the restaurant of the theatretheatre restaurant was closed because of building plans for the next two monthfor the next two months because of building plans.
          After I waited for about 45 minutes the show suddenly started but I had to realizerealised that the main actor Danny Brook, who was the reason why I went intoto the show, had been tradedreplaced by an otheranother actor, who couldn't sing as half as goodwell thenas Brook.
          On your tickettickets information is written out that discounts are available, when I askasked at the ticket receptionoffice I couldn't get any discount for beengbeing a student.
          To make an resultconclude, the evening in your theatre and the show was very disappointing and not like the one promised. For these reasons I want to ask you to getfor my money, of £25, back.
          reasently
          Miss. Winkler",3.41
doc603.xml,TR39*0102*2000*01,German,16-20,32.0,2,5.1,"What is the prize?
          Unfortunately, Pat wasn't very good at keeping secrets. He didn't want to say what Sarah just hadhad just told him, it just came overout of his mouth, when he talked to James. ""Sarah has won in a quiz show?"" James was more than just interested, he wanted to know what she had won. But Pat made a promise not to tell anybody about the quiz show and he already hadhad already told enough.
          After one hour the hohlewhole class had heard about Sarah's secret. Everybody was interested in what she had won but knowbodynobody wanted to ask Sarah because it was told inas a secret to them. Sarah realized that everybody was nice and friendly to her but something was going on in the class, when she turned around a talking and wisperingwhispering started. Suddenly, she went to Pat and asked him did, ""Did you tell anybody about our secret.?"" Pat told her everything. Sarah looked at him for a while, thanthen she stood in front of the class and explaindexplained to the others, that she wonhad won a prize for 20 people to travel for 1 week to the seacoast of southern France and everybodyevery one of the 19 pupils was invited, except Pat who wasn't very good at keeping secrets.",4.77
doc604.xml,TR783*0100*2000*01,German,16-20,29.0,1,3.3,"June 13th, 2000
          Dear Mrs. Ryan,
          I am writing concerning the journeytrip I have won in your competition.
          First of all I will try to answer your questions.
          For me it is only possible to go to the USA in July. The reason for this is that I have to work in August and from September to June I have to go to school.
          I would prefer a long cabinslog cabin and I hope that then I will have enough placeroom for all the things I will carrybring with me.
          The activities you offer are really interesting. I would like to take part in a painting course and I would like to get to know how to handle a camera.
          Unfortunately, I do not have anmy own camera.
          In spite of this, I have got all the equipementequipment I need for the activity painting and I am paintingpaint very well.
          Could you please tell me if I will need some extra money for the two activities.
          Secondly, I want to know if I should take any warm clothes with me.
          I am looking forward to hearing from you.
          Yours sincerely,",2.21
doc604.xml,TR783*0100*2000*01,German,16-20,29.0,4,4.2,"13th June 2000
          Dear Kim,
          It was nice to hear from you recently.
          I am writing to tell you about my work at the pop concert.
          I went there aat 10 o'clock in the morning. Then a young man told me what to do. First of all I had to carry all the bottles into the bar and later I helped some other people to get the instruments in the right position. It was really hard work.
          At one o'clock I had a break. At this timepoint I promised myself that I would never do this awful job again. The food was deligiousdelicious and fortunately I do not haddid not have to pay for it.
          In the afternoon I was sitting around, waiting for the pop groups. Then at five o'clock my favourite band ""Tristania"" arrived.
          I talked to them and to many other groups that arrived later.
          In the end I was happy that I had done this job. It was really a wonderful day.
          I think it would be a good idea if we two did this job together the next year.
          Give my regards to your family.
          Best wishes,",5.89
doc605.xml,TR240*0102*2000*02,Chinese,16-20,26.00,1,3.2,"25th November 2000
          Dear Mr Clark,
          I have seensaw your advertisement in ""the Sun"" newspaper on 10th November, and I went to the festival on last Friday. Most of the events were wonderful and well-organisedwell organised. I enjoyed it, but I think it could be even better next year, so I would like to give my inmature viewsview of it.
          Firstly, the idea of holding this International Arts Festival is great. IIt madeallowed people enjoyedto enjoy their weekend, relaxedrelax themselves, and also it brought thea foreign culture to them, enlargedenlargingbroadening their kownlegthknowledge. In addition to itthis, one weekend ticket for all the events was only £10, this. This was excellent, it. It mademeant people only spendspent pocket-money, and then they could watch all the events at the weekedweekend, for. For them it is a really economical way to spentspend their weekend. So my friends told me that this was histheir cheapest weekend.
          Moreover, the stars and artists were only fromfrom only six countries,. In my opinion, if you can invite more stars and artists from more countries, it will make the festival more exciting, more intestinginteresting, and from my point of viewin my opinion, some of the concert halls were too small, the. The people in there couldn't even go to the loo!, because it was too crowedcrowded. Finally, the plays and films were wonderfully welcomed, as far as I'm concerned. If you can showhave more playplays and films, Itit will achievehave a good effect.
          ThisThese are only my inmatureimmature views, if. If it is considerable for you, I will be very pleased, thank. Thank you very much.
          I'm looklooking forward to hearingreceiving your repliesreply.
          yours sincerely,",9.13
doc605.xml,TR240*0102*2000*02,Chinese,16-20,26.00,4,3.2,"16, Dec. 2000
          Dear Yasmin,
          ItI was really pleased to receive your letter yesterday, you. You asked me about rules;, both atin my home and at my school,. I am very happy to tell you about this.
          At my school, we aren't allowed to smoke inside the building, because the building is made of wood, it. It tendtends to catch fire easily, and we aren't allowed to use the Internet, there. There are only ten computers in the school, only. Only teachers can use itthem, if. If we used them, we would be sent to the head office of the school.
          At my home, there are many rules, because I'm careless, so I amn'tam not allowed to smoke at home as welleither: and I'm not allowed to use the telephone, because last year I maderan up a £1000 bill for one month, my. My parents were very angry with itme, so they told me I am not to use the telephone any more, oh. Oh, Howhow poor!
          HowWhat is the weather like in England,. I hope it isn't too wet, please. Please give my regards to your parents.
          Lots of love,",10.1
doc609.xml,TR241*0102*2000*01,Russian,16-20,26.0,1,3.2,"Dear Sir/Madam,
          I am writing to make a complaincomplaint about your theatre and the musical show ,,""Over the rainbowRainbow"".
          Firstly, in your advertisement you was saidsaid that Danny Brook has a part in the show, but there was a different actor in the play. This fact disappointed me a lot. Secondly, thereit was writtenwas saidsaid in the advertisement, that the show begins at 19.30, however, it started at 20.15.
          According to the advertisement, discounts should behave been available, but, in fact, I was refused to take the payment for tickets in this waya discount. It was very uncamfortableuncomfortable for me. In addition to this, your theatre restaurant was closed because it was too late (the show did not start on time). Everybody, who came to it'sits doors, had to go to the other restaurant in a bad mood. I could have understood this if the musical show had been marvellous, but it was not even quite interesting.
          Furthermore, I would like you to return my money. You promised me a perfect evening out, but it was one of the most terrible in my life.
          I look forward to hearing from you.
          Yours faithfully,",4.87
doc609.xml,TR241*0102*2000*01,Russian,16-20,26.0,2,4.1,"Unfortunately, Pat wasn't very good at keeping secrets. She was a 25-years-old25-year-old secretary in onea big company. Her boss was a rich man, really rich. His name was Timson White. He was one of the most famous personpeople in histhe city, but he wasn't honest with his clients. Pat had worked for him for two years. Certainly she knew a lot of secrets. One of them was about her boss'boss's private life: he had got an illegalillegitimate son.
          Timson's wife, who was good lookinggood-looking and young, couldn't know about this, but one beautiful day she asked him how his son was and where he was at that moment. Timson was really shocked! He even couldn'tcouldn't even say a word. He tried to make upthink who could givehave givenhave told his wife knows. Of course, only one person had knownknew this exceptapart from his best friends. This was his secretary Pat, however, he couldn't be sure and decided to check it up.
          NextThe next day, he understood that he was right. Timson had a row at home and also needed a new secretary. It was the worst weekendsweekend inof athe last few years. On the other hand, now everything is o.kOK. Timson has a good close family, his son lives with them, his company makesis making a good profit... Only Pat has problems, she should earn her living in other company again!",13.33
doc61.xml,TR242*0100*2000*01,Spanish,26-30,18.0,1,2.1,"Dear Sir/ MadameMadam,
          Today aI recivedreceived your letter, it. It is the most wonderful news I herehearhave heard in a long time. I am so pleasepleased that I won this prize, that I can notcannot explain how greatefulgrateful I am. I wasen'twasn't expecting this prize because it wasis totoo good to be true. My family decide to visit my grandmother in Orlando, because she got some problems with the swiming-poolswimming pool, she. She ask my parents to help her in a new swiming pool building.
          Because of this situation I will be very busy onin the first week of julyJuly, and I would apreciateappreciate it if you cancould give me the choiceoption to startbegin my ""Camp California"" experience fromon July 10th. About the Accomodationaccommodation I would prefer to sleep onin thea tentstent, because I never beenhave never been in one, and it is a lot more fun than log cabins.
          Because I seenhave seen my father playing golf since I was a child I am very kindkeen on this sport, and also I love photography because I gothave got a great Camaracamera.
          I am really looking forward to seeseeing you soon.",4.5
doc61.xml,TR242*0100*2000*01,Spanish,26-30,18.0,3,2.1,"When I was a child I never likeliked to go shopping because my Mum spendspent so much time onin the shops that I remember that going shopping with her, was a nigthmarenightmare. It is ameaisingamazing how people change during the yearsover the years, for exampleFor example now shopping for me is one of the most entertaining things, and every week I have to buy something. I enjoy so much fashionfashion so much that my life changehas changed completely since I startstarted to study clothes designerfashion design and I discoverdiscovered that fabrics, and colors, are really enjoyable. But in this daysthese days shopping is not always enjoyable, because if you decide to buy a very expensive designer  and you pay the full price, onat the end of the season it is half price,. I find it very anfairunfair for people who pay a lot of money onfor their clothes. Anyway, shopping is allwaysalways a satisfationsatisfactionsatisfying for rich people, because they can affordedafford it and they don't mainmind to spendpaypaying the full price onfor their clothes.",4.31
doc613.xml,TR243*0100*2000*01,Italian,26-30,36.0,1,4.1,"Dear Ms Ryan,
          I was enthusiaticenthusiastic about receiving your letter. I will give you all the necessary information.
          I would like to travel in July because during that period I will be free from work, my.  My current post finishes at the end of June but I will start another job at the beginning of August.
          I would prefer to stay in a tentstent rather than in a log cabinslog cabin, because it would be a new experience for me and I would like to try something different.
          As far as the activities are concerned, I have chosen to do Tennis and Swimmingtennis and swimming. I am good at playing Tennistennis and I have been learning to swim for three months so it could be a useful training for me.
          Moreover I would like to know what kind of clothes are the best for living in the camp and if I need to bring with me a large amount of money.
          I want to thank you for this prize, let.  Let me know if you need further information.
          I look forward to hearing from you.
          Yours sincerely,
          Bianca Botticelli",4.07
doc613.xml,TR243*0100*2000*01,Italian,26-30,36.0,4,5.2,"Dear Kim,
          In your last letter you asked me about the concert... oh it was fantastic! I've always loved music so working inat a concert was great.
          You can't imagine how many people are involved in the organization of a concert, apart.  Apart from the musicistsmusicians and the singers, there are people who work with lights, who organize the security servicesecurity... it was so exciting! My work consisted in checking the tickets,  the number on them and taking the people to their seats.
          It was also very tiring because all the people arrived at the same time and they didn't want to wait for my help; so they went around the theatre, looking for their seats and making so much noise.
          Sometimes I think that people never grow up, if.  If they had been a class of children, they would have made less noise!!
          Anyway, it was a great experience in spite of these little problems.
          Now I have to go, write.  Write soon and let me know what you have been doing.
          Lots of love
          Bianca
          xxx",8.48
doc614.xml,TR244*0102*2000*01,Italian,16-20,22.0,1,2.3T,"17/06/2000
          Mr Smith,
          I write to you because last fridayFriday I had a very disappointing evening inat your theatre. I went there because I had read a banner about the musical show ""Over the rainbow"", but manya lot of informationsinformation werewas wrong.
          Last week I was in London with my friends and we decided to go to the theatre to see how the famous Danny Brook act.
          But when we arrived at 2.00 pm to see the show of 2.30 p.m.2.30 pm show, we couldn't enter in the theatre because the discounts weren't available. So we returned in the evening and we waited 45 minutes untilfor the beginning of the show! NoNot only that: we had the bad surprise that Brook had been substitudedsubstitutedreplaced by another actor!
          I ask you if is itit is possible to have my money back, please, because I want to forgotforget that expense. Thank you.
          Yours faithfully",5.92
doc614.xml,TR244*0102*2000*01,Italian,16-20,22.0,4,3.2,"Modern technology can't not transformetransform our daily life.
          The inventions of the airplaneaeroplane, of the train and of the car, have reduced the distances of the world, so we can go to the other side of the world in half a day. It means that daily life is faster and busier because I'm able to go to school in the morning and then to play soccer in the afternoon, and afterin a few minutes I can staybe inon the other side of Lecce to play piano with my musical band, then I can go back home when I want, listening to the noticesnews about what happenshas happened around the world withon the radio of my carmy car radio. So I have mustmany more interestingsinteresting things to do in my life.
          But the most important innovation ofin technologytechnological development is the computer. InAt everytimeevery time of the day I can communicate with people of all nationalitynationalities of the world, I can haveget informationsinformation about everything, I can buy something which I can't find in the shops ofin my town, so I can do anything just by clicking on the mouse!
          Sadly, there is also a negative aspect. Sometimes, the computer substitudessubstitutesreplaces real relationships between people. In fact, many boys passspend several hours in front of their computer and the forgiveforget that out of their houses there are their friends....
          In conclusion, I think that modern technology getgetsmakes my life more interesting, but I prefer to staybe with my friends and with my girlfriend thenthan in front of a computer!",4.61
doc619.xml,TR245*0102*2000*01,Polish,26-30,20.0,1,2.3T,"Dear Manager,
          I am writing to complain about the Musical Show, I have seensaw last week. There is some disagreement a between your advertisement and the show, which I could seesaw at the Circle Theatre.
          First of all, I would like to indicatestate that you putgave the wrong starting and finishing hourstimes. The Musical started at 20:15 not at 14:30 - as you havehad mentionedstated. It was very surprising for me and I had got a lot of trouble with cominggetting back home at night - when it finished.
          Furthermore, there was no Danny Brook aton the stage. SheHe is my famousfavourite artist and I was cominggoingwent there mainly because of him. If thisThis made me really disappointed - he wasn't playingperforming there.
          Another point, I want you to consider, is the restaurant. The place you havehad offered was closed and there was nothing to eat inside the theatre at all. Despite changing the hours, you havehad closed the restaurant without any reason. Could you possibly explain why you didn't provide us with anything to eat?
          Finally, you havehad advertisedclaimed, I would have a perfect evening out. Unfortunately, I can't say that. I am very disappointed and I would like to ask you for giving my money back. I think, this could be the only, right possibilityway for me, to forget about my not interestinguninteresting evening.
          I would appreciate it, if you could consider my complaint. I look forward to hearing from you.
          Yours faithfully",7.96
doc619.xml,TR245*0102*2000*01,Polish,26-30,20.0,3,2.1,"FASHION OF THE FUTURE
          Try to imagine: the wide, colourful street with many fantastic cars and shinnyshiny largelarge shiny shops. Try to think about people in weird black and grey clothes on them. It isn't a film, it isn't even a picture from mysterious books. It's a REALITY, itsit's the FASHION OF THE FUTURE...
          People werehave been wearing almost everything, during more than 2000 years of their living on Earth. Everything was changinghas changed: style, colour, qualquality. Fashion. Their clothes were always strictly connected with their lifestyle, climate and money. We saw almost all kinds of skirts, trousers, coats, skirts and even hats - which untilluntil nowadaysnow arehave been the main point of many fashion creatures. What can we suspect then? What something new hasn't been invented for now? I saytellwill tell it to you - black and grey. These are two powerful colours, which will be expanding for the nearestnext 100 years.
          The climate is changing, so we wouldwill have only two seasons. And we will need only two colours: grey for hot days and black for cold ones. Women will wear only skirts and dresses but men will be strictly connected with trousers. I hope, there will be times, when women wouldwill like to be againagain to be thought as delicate and sensiblesensitive human beings. Showing their figure, they would have the possibilityopportunity to show their sexuality. But, don't forget, anyno exhibitionism! We have too many taken off people around us, now. And itthat will be a thing of the past. StreetsThe streets of the 21st century will be smart.
          So, are you interested in that style? Do you agree with me? If not, you are very poor. This fashion is coming, so think about it.
          Grey and black - like weatherthe seasons, like peoplepeople's charakterscharacters, like all the night and dark sourrandingsurrounding us. These are the colours of the FUTURE.",14.47
doc622.xml,TR246*0102*2000*01,Turkish,16-20,36.0,1,5.3,"Dear Manager,
          Recently, I had a week's holiday in London and during my stay, I went to your theatre to see ""Over The Rainbow"" and I was really disillusioneddisappointed.
          In the advertisement, it was toldsaid that Danny Brook was starring, but in place of him there was a different actor and he was really dissapointingdisappointing. I could not see any portion of Danny Brook's performance atin him.
          Also, in the scheduleprogramme, the time of the show was written as 19:30, but it started at 20;1520:15 and, I missed the dinner I was going to have with my best friend in London.
          Since I am a student and not as rich as Bill gatesGates, I was short of money and I was very pleased to hear that there were discounts available for the tickets; but I had to give the exactfull price of the ticket, which I consider to be as athe fault of your theatre.
          In addition to thesethis, it was mentioned that your restaurant was open after the show, but it was not because there was no food to be served.
          As you can understand, it was a dreadful time and I wentwant my money back as a solaceconsolation for the dissapointmentdisappointment I had.
          Yours Sincerelyfaithfully,",1.55
doc622.xml,TR246*0102*2000*01,Turkish,16-20,36.0,4,5.2,"TECHNOLOGY AND MY DAILY LIFE
          In my daily life, I use the facilities of modern technology very often and it really makes my life easier to live. However, I go far away from my family and other people and have virtual relationships.
          Until 1996, I used to go to school on foot or by public bus; but since 1996; I take the underground to go to school. It is much quicker, and I do not have to wake up very early in order not to be late.
          Also, I use my computer and the Internet very much in order to reachfind some information, do my projects and communicate with my friends. To talk to a friend from another city or country instantly online is really nice and exciting. I do not have to wait for a letter for days and I gain so much time againtoo.
          onOn the other hand, because of dealing withbeing on computers so much, I can notcannot see my family and friends very much, even when we are atin the same mediumplace. It is really bad to make your human relations get weaker. But despite this, I am very happy with the facilities of technologytechnologicaltechnological facilities in my daily life.",6.37
